"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 27 17:38:47 CEST 2023","Wed Sep 27 17:38:49 CEST 2023","2108","","main","","","","Playground Scenario Test",""
