"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 27 17:46:18 CEST 2023","Wed Sep 27 17:46:20 CEST 2023","2196","","main","","","","Playground Scenario Test",""
