"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 27 17:50:46 CEST 2023","Wed Sep 27 17:50:48 CEST 2023","2101","","main","","","","Playground Scenario Test",""
