"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 27 18:49:44 CEST 2023","Wed Sep 27 18:49:44 CEST 2023","11","","test_backend","TestBackendService","","","test_add_product_to_cart",""
